Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
16935,6/1/11,Not Specified,43,117.68,0.09,Express Air,12.47,2.88,0.7,Michael Grace,Florida,32119,South,Corporate,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,0.56,6/3/11
16961,6/23/07,Not Specified,27,46.86,0.06,Regular Air,-37.08,1.7,1.99,Tracy Collins,Illinois,62924,Central,Consumer,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,0.51,6/24/07
16961,6/23/07,Not Specified,34,1089.59,0.01,Regular Air,433.24,30.98,5.09,Tracy Collins,Illinois,62924,Central,Consumer,Office Supplies,Paper,Xerox 19,Small Box,0.4,6/25/07
16967,2/2/10,Low,34,676.26,0.06,Regular Air,181.98,19.98,5.77,Brad Norvell,New Jersey,8823,East,Corporate,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,2/2/10
16967,2/2/10,Low,5,397.55,0.08,Regular Air,-152.47,83.1,6.13,Brad Norvell,New Jersey,8823,East,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.45,2/4/10
16992,5/28/09,High,15,126.74,0.08,Regular Air,-18.53,8.67,3.5,Ed Jacobs,Florida,32122,South,Small Business,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58,5/29/09
16993,5/2/10,Medium,8,1383.919,0.05,Regular Air,-433.488,205.99,2.5,Erin Mull,Alabama,36922,South,Small Business,Technology,Telephones and Communication,V70,Small Box,0.59,5/2/10
16995,6/3/09,Not Specified,42,48.41,0.06,Regular Air,-1.46,1.14,0.7,Darrin Sayre,Connecticut,6817,East,Consumer,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38,6/5/09
16999,7/6/07,Critical,18,3568.45,0.09,Regular Air,1081.62,207.48,0.99,Stuart Calhoun,Utah,84337,West,Consumer,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,7/8/07
17024,3/29/08,Medium,31,1401.75,0.02,Regular Air,426.44,42.98,4.62,Tamara Dahlen,Delaware,19936,East,Corporate,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Small Box,0.56,3/31/08
17028,3/31/08,High,19,513.5,0.02,Regular Air,82.96,25.99,5.37,Jennifer Jackson,New Jersey,7514,East,Home Office,Office Supplies,Pens & Art Supplies,"BOSTON® Ranger® #55 Pencil Sharpener, Black",Small Box,0.56,4/2/08
17058,6/17/09,High,15,72.67,0.04,Regular Air,-62.37,4.28,6.72,Gary Hwang,Illinois,62444,Central,Home Office,Office Supplies,Paper,Xerox 1927,Small Box,0.4,6/18/09
17061,4/16/11,Critical,28,80.53,0.01,Regular Air,10.01,2.88,0.7,Ivan Liston,Maryland,21230,South,Consumer,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,0.56,4/18/11
17090,10/12/08,Low,30,4177.52,0.04,Delivery Truck,-443.78,140.98,36.09,Greg Guthrie,Nebraska,69141,Central,Corporate,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,10/14/08
17090,10/12/08,Low,26,3351.08,0.05,Delivery Truck,-1086.43,122.99,70.2,Greg Guthrie,Nebraska,69141,Central,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,10/17/08
17091,1/5/11,Medium,45,2604.315,0,Regular Air,750.87,65.99,5.26,Kean Nguyen,Maryland,21794,South,Small Business,Technology,Telephones and Communication,8860,Small Box,0.56,1/6/11
17093,7/28/10,Not Specified,50,4550.06,0.1,Delivery Truck,-1335.32,95.98,58.2,Janet Martin,Maryland,21794,South,Corporate,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs,Jumbo Drum,0.58,7/30/10
17124,4/10/08,Critical,39,128.31,0.05,Express Air,-55.72,3.14,1.92,William Brown,Georgia,39901,South,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84,4/11/08
17152,8/27/10,High,32,236.45,0.06,Regular Air,-259.02,6.98,9.69,Dave Hallsten,Texas,78702,Central,Home Office,Office Supplies,Storage & Organization,Eldon Shelf Savers™ Cubes and Bins,Small Box,0.83,8/28/10
17155,7/15/07,Medium,31,1065.26,0.03,Express Air,-900.27,32.48,35,Cari Sayre,Idaho,83877,West,Home Office,Office Supplies,Storage & Organization,Fellowes Neat Ideas® Storage Cubes,Large Box,0.81,7/15/07
17155,7/15/07,Medium,36,267.53,0,Express Air,85.17,6.88,2,Cari Sayre,Idaho,83877,West,Home Office,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,0.39,7/16/07
17157,3/6/11,Low,31,3081.471,0.09,Regular Air,574.983,125.99,4.2,Rick Duston,Texas,76246,Central,Corporate,Technology,Telephones and Communication,i1000plus,Small Box,0.57,3/10/11
17186,7/13/07,Medium,49,4321.63,0.08,Regular Air,-1549.14,90.98,56.2,Ken Brennan,Washington,98390,West,Consumer,Furniture,Office Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Medium Box,0.74,7/15/07
17186,7/13/07,Medium,11,67.14,0.07,Regular Air,-29.98,5.98,5.35,Ken Brennan,Washington,98390,West,Consumer,Office Supplies,Paper,Xerox 1947,Small Box,0.4,7/15/07
17187,3/10/11,High,4,2951.97,0.09,Delivery Truck,-2172.79,810.98,16.06,Bill Stewart,Virginia,23018,South,Corporate,Technology,Office Machines,Okidata ML591 Wide Format Dot Matrix Printer,Jumbo Drum,0.56,3/12/11
17216,11/11/10,Medium,7,2236.16,0.05,Delivery Truck,-99.1600000000001,320.98,58.95,Eric Barreto,Maryland,21230,South,Small Business,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Jumbo Drum,0.57,11/12/10
17218,1/7/11,Critical,32,157.85,0.06,Regular Air,22.54,5.18,2.04,Clay Ludtke,North Carolina,28909,South,Consumer,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag,0.36,1/9/11
17249,3/11/09,Low,37,2911.64,0.02,Regular Air,225.28,73.98,14.52,Matt Connell,Maryland,21022,South,Corporate,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box,0.65,3/13/09
17251,4/12/08,Not Specified,26,2951.438,0,Regular Air,667.278,125.99,8.99,Clay Cheatham,Wisconsin,53006,Central,Small Business,Technology,Telephones and Communication,5170i,Small Box,0.57,4/14/08
17252,10/13/09,Not Specified,48,2283.22,0.03,Regular Air,1006.72,48.91,5.97,Ivan Liston,Maryland,21230,South,Consumer,Office Supplies,Paper,Xerox 1917,Small Box,0.38,10/14/09
17252,10/13/09,Not Specified,49,11365.616,0.08,Delivery Truck,229.22,296.18,54.12,Ivan Liston,Maryland,21230,South,Consumer,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,10/15/09
17253,1/31/10,Critical,13,50.19,0.08,Regular Air,-64.3885,3.52,6.83,Roy Phan,New York,10501,East,Corporate,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,Small Box,0.38,2/2/10
17255,12/28/08,Not Specified,17,158.19,0.09,Regular Air,-75.22,9.38,7.28,Dorris Love,North Carolina,28717,South,Home Office,Office Supplies,Storage & Organization,Staples File Caddy,Small Box,0.57,12/29/08
17282,5/4/08,Low,37,988.42,0.09,Regular Air,253.9375,29.17,6.27,Denise Monton,Ohio,43001,Central,Home Office,Office Supplies,Binders and Binder Accessories,Binding Machine Supplies,Small Box,0.37,5/6/08
17283,2/28/10,Not Specified,4,5472.12,0.06,Delivery Truck,-3237.17,1360.14,14.7,Dorothy Badders,Delaware,19895,East,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,3/1/10
17286,3/7/09,High,7,1810.67,0.09,Delivery Truck,-541.87,270.98,50,Muhammed MacIntyre,New Jersey,7514,East,Small Business,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,3/8/09
17287,9/19/09,High,38,5793.46,0.01,Regular Air,2477.77,150.98,13.99,Shui Tom,New York,14925,East,Home Office,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,9/20/09
17287,9/19/09,High,11,4558.21,0.06,Regular Air,993.81,415.88,11.37,Shui Tom,New York,14925,East,Home Office,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,0.57,9/21/09
17287,9/19/09,High,26,4361.6985,0.05,Regular Air,1069.785,195.99,4.2,Shui Tom,New York,14925,East,Home Office,Technology,Telephones and Communication,T65,Small Box,0.56,9/21/09
17312,11/3/09,Not Specified,41,4610.2895,0,Regular Air,1432.863,125.99,2.5,Nancy Lomonaco,Utah,84014,West,Home Office,Technology,Telephones and Communication,i2000,Small Box,0.6,11/4/09
17312,11/3/09,Not Specified,37,258.54,0.05,Regular Air,-116.37,6.68,7.3,Nancy Lomonaco,Utah,84014,West,Home Office,Office Supplies,Paper,Xerox 1959,Small Box,0.37,11/4/09
17313,10/22/07,High,27,130.49,0.07,Express Air,47.09,4.76,0.88,Scott Cohen,Idaho,83643,West,Consumer,Office Supplies,Paper,Wirebound Voice Message Log Book,Wrap Bag,0.39,10/24/07
17315,10/7/07,Low,29,159.11,0.07,Regular Air,64.01,5.43,0.95,Joy Smith,Michigan,48001,Central,Consumer,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Wrap Bag,0.36,10/11/07
17317,5/19/08,Not Specified,7,34.66,0.06,Regular Air,-20.87,4.42,4.99,Laurel Elliston,Idaho,83810,West,Corporate,Office Supplies,Envelopes,Grip Seal Envelopes,Small Box,0.38,5/21/08
17344,1/2/09,Critical,40,2405.4575,0.01,Regular Air,571.536,65.99,7.69,Rob Dowd,Arizona,85071,West,Corporate,Technology,Telephones and Communication,5190,Small Box,0.59,1/4/09
17345,1/16/10,Critical,23,195.61,0,Regular Air,-17.02,7.64,5.83,Cynthia Arntzen,Texas,79080,Central,Small Business,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,1/18/10
17376,5/20/10,High,44,1127.81,0.1,Regular Air,425.08,28.48,1.99,Joy Smith,Michigan,48001,Central,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,5/22/10
17377,4/13/10,Low,39,110.38,0.05,Regular Air,-4.86,2.78,1.2,Erin Creighton,Texas,77474,Central,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.58,4/15/10
17379,1/28/10,Critical,29,3218.42,0.08,Delivery Truck,-1248.58,114.98,58.72,Harry Marie,Illinois,60001,Central,Consumer,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Jumbo Box,0.76,1/30/10
17381,1/28/09,High,28,101.25,0.05,Regular Air,40.9,3.75,0.5,Rick Wilson,New Mexico,88044,West,Corporate,Office Supplies,Labels,Avery 496,Small Box,0.37,1/29/09
17382,12/18/09,Not Specified,20,2162.8165,0.01,Regular Air,223.254,125.99,8.99,Lena Hernandez,Arizona,86504,West,Home Office,Technology,Telephones and Communication,M70,Small Box,0.59,12/19/09
17408,11/11/07,Not Specified,41,728.127,0.02,Regular Air,49.788,20.99,4.81,Berenike Kampe,Colorado,80728,West,Corporate,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,11/13/07
17408,11/11/07,Not Specified,26,149.7,0.05,Express Air,-132.6295,5.4,7.78,Berenike Kampe,Colorado,80728,West,Corporate,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,0.37,11/13/07
17409,1/31/09,Not Specified,31,633.56,0.09,Regular Air,-158.87,20.97,6.5,Muhammed MacIntyre,New Jersey,7514,East,Small Business,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,2/2/09
17410,2/15/09,Low,5,284.6735,0.04,Express Air,-247.236,65.99,8.99,Noel Staavos,California,92320,West,Home Office,Technology,Telephones and Communication,5180,Small Box,0.56,2/20/09
17410,2/15/09,Low,45,372.01,0.07,Regular Air,-203.68,8.45,7.77,Noel Staavos,California,92320,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Elite 5"" Scissors",Small Pack,0.55,2/20/09
17414,12/14/10,High,39,3755.43,0.07,Regular Air,448.07,99.99,19.99,Katherine Nockton,Maryland,21230,South,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,12/16/10
17414,12/14/10,High,32,347.93,0.1,Regular Air,34.29,11.34,5.01,Katherine Nockton,Maryland,21230,South,Corporate,Office Supplies,Paper,Xerox 188,Small Box,0.36,12/16/10
17445,2/4/10,Not Specified,33,249.48,0.1,Regular Air,-73.83,8.32,2.38,Resi Polking,South Carolina,29808,South,Small Business,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,2/7/10
17446,11/24/07,Critical,15,138.84,0,Express Air,8.75,8.34,2.64,Ben Wallace,Ohio,45999,Central,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Elite Stainless Steel Scissors,Small Pack,0.59,11/26/07
17447,11/2/10,Low,42,861.41,0.01,Regular Air,128,18.97,9.54,Carol Darley,Illinois,62444,Central,Home Office,Office Supplies,Paper,Xerox 1939,Small Box,0.37,11/4/10
17506,8/14/08,Low,33,9473.31,0.03,Delivery Truck,1939.11,294.62,42.52,Susan Vittorini,New Jersey,7837,East,Home Office,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,Jumbo Drum,0.57,8/18/08
17507,11/27/10,Medium,27,399.76,0.04,Regular Air,48.13,14.56,3.5,Lela Donovan,Mass,5544,East,Corporate,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,Small Box,0.58,11/27/10
17507,11/27/10,Medium,22,5393.27,0.1,Delivery Truck,353.72,270.97,28.06,Lela Donovan,Mass,5544,East,Corporate,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,11/29/10
17508,12/12/10,Low,50,99.08,0.01,Express Air,11.28,1.76,0.7,Roy Skaria,Illinois,60406,Central,Corporate,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,12/14/10
17510,4/16/11,Critical,28,462.12,0,Regular Air,226.4,15.57,1.39,Denny Ordway,Washington,98390,West,Small Business,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,Small Box,0.38,4/17/11
17539,3/1/10,Not Specified,28,381.79,0.08,Regular Air,73.73,14.34,5,Pauline Webber,South Carolina,29001,South,Consumer,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,3/2/10
17539,3/1/10,Not Specified,10,1529.3115,0.1,Regular Air,-491.26,195.99,8.99,Pauline Webber,South Carolina,29001,South,Consumer,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,3/2/10
17542,2/14/09,Low,37,105.99,0.01,Regular Air,43.37,2.88,0.5,Charles Crestani,Georgia,39859,South,Consumer,Office Supplies,Labels,Avery 49,Small Box,0.36,2/16/09
17543,11/9/10,Critical,1,15.73,0.09,Regular Air,-9.17,6.48,9.54,Tracy Collins,Illinois,62924,Central,Consumer,Office Supplies,Paper,Xerox 1905,Small Box,0.37,11/9/10
17543,11/9/10,Critical,35,1041.74,0.1,Regular Air,-51.74,30.98,17.08,Tracy Collins,Illinois,62924,Central,Consumer,Office Supplies,Paper,Xerox 197,Small Box,0.4,11/11/10
17543,11/9/10,Critical,26,4300.626,0.06,Regular Air,685.206,200.99,8.08,Tracy Collins,Illinois,62924,Central,Consumer,Technology,Telephones and Communication,5125,Small Box,0.59,11/11/10
17568,3/24/09,Not Specified,31,512.87,0,Regular Air,170.69,16.48,1.99,Brad Thomas,Connecticut,6074,East,Home Office,Technology,Computer Peripherals,Maxell DVD-RAM Discs,Small Pack,0.42,3/25/09
17571,8/30/10,Not Specified,32,102.59,0.01,Regular Air,8.88,2.98,1.58,Thomas Thornton,California,96121,West,Consumer,Office Supplies,Rubber Bands,Staples Gold Paper Clips,Wrap Bag,0.39,8/31/10
17571,8/30/10,Not Specified,50,1695.65,0.02,Express Air,51.98,32.98,5.5,Thomas Thornton,California,96121,West,Consumer,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75,9/1/10
17573,2/18/10,Low,47,21555.6,0.02,Delivery Truck,8965.83,449.99,49,Clytie Kelty,South Carolina,29001,South,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38,2/20/10
17573,2/18/10,Low,23,220.97,0.02,Regular Air,-25.86,9.48,7.29,Clytie Kelty,South Carolina,29001,South,Small Business,Furniture,Office Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Small Pack,0.45,2/22/10
17632,8/7/08,Medium,38,71.12,0.1,Regular Air,-21.89,1.98,0.7,Liz Thompson,New Jersey,8823,East,Corporate,Office Supplies,Rubber Bands,"Brites Rubber Bands, 1 1/2 oz. Box",Wrap Bag,0.83,8/8/08
17634,1/5/11,High,5,489.07,0.08,Delivery Truck,-197.88,89.99,42,Alan Hwang,Virginia,20101,South,Corporate,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,1/5/11
17636,7/22/07,Low,2,7.01,0.03,Regular Air,-4.2,2.94,0.96,Dean Katz,Florida,34997,South,Home Office,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58,7/26/07
17666,2/22/09,Medium,11,141.07,0.08,Regular Air,-5.1,12.98,3.14,Sam Craven,Georgia,31569,South,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors",Small Pack,0.6,2/22/09
17666,2/22/09,Medium,19,82.56,0.01,Regular Air,21.74,4,1.3,Sam Craven,Georgia,31569,South,Home Office,Office Supplies,Paper,EcoTones® Memo Sheets,Wrap Bag,0.37,2/24/09
17668,5/11/08,Medium,24,6930.97,0.05,Regular Air,2574.12,300.98,13.99,Erin Creighton,Texas,77474,Central,Corporate,Technology,Office Machines,Polycom VoiceStation 100,Medium Box,0.39,5/12/08
17668,5/11/08,Medium,13,2219.7325,0.04,Express Air,-69.784,205.99,5,Erin Creighton,Texas,77474,Central,Corporate,Technology,Telephones and Communication,Phone 918,Small Box,0.59,5/12/08
17668,5/11/08,Medium,49,848.92,0.04,Regular Air,296.06,17.48,1.99,Erin Creighton,Texas,77474,Central,Corporate,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45,5/13/08
17669,10/14/07,High,32,1116.03,0.04,Regular Air,203.44,34.76,5.49,Corey Roper,Washington,98103,West,Small Business,Office Supplies,Storage & Organization,Home/Office Personal File Carts,Small Box,0.6,10/15/07
17670,2/9/08,Medium,14,36.52,0.07,Regular Air,10.05,2.61,0.5,Sean O'Donnell,Maryland,21794,South,Corporate,Office Supplies,Labels,Avery 494,Small Box,0.39,2/11/08
17698,10/28/10,High,40,609.4,0.04,Regular Air,-89.2285,15.28,10.91,Michael Kennedy,Texas,77037,Central,Corporate,Office Supplies,Binders and Binder Accessories,Recycled Premium Regency Composition Covers,Small Box,0.36,10/29/10
17698,10/28/10,High,22,1118.2515,0.1,Regular Air,-59.587,65.99,8.99,Michael Kennedy,Texas,77037,Central,Corporate,Technology,Telephones and Communication,8260,Small Box,0.58,10/30/10
17698,10/28/10,High,43,1883.82,0.08,Regular Air,528.77,44.01,3.5,Michael Kennedy,Texas,77037,Central,Corporate,Office Supplies,Appliances,Acco Smartsocket® Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Small Box,0.59,10/30/10
17700,4/13/11,Critical,20,2305.75,0.03,Regular Air,-530.68,113.64,35,Darren Budd,Texas,73301,Central,Home Office,Office Supplies,Storage & Organization,SAFCO Boltless Steel Shelving,Large Box,0.84,4/14/11
17701,11/5/10,Critical,21,80.45,0.09,Regular Air,-60.9615,3.74,4.69,Brad Thomas,Connecticut,6074,East,Home Office,Office Supplies,Binders and Binder Accessories,Accohide Poly Flexible Ring Binders,Small Box,0.35,11/6/10
17702,9/28/10,High,9,264.63,0.02,Express Air,-66.78,27.48,4,Mark Cousins,Mass,1001,East,Home Office,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box,0.75,9/28/10
17702,9/28/10,High,48,368.99,0.09,Regular Air,-305.91,7.77,9.23,Mark Cousins,Mass,2180,East,Home Office,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58,9/29/10
17735,12/27/10,Low,45,311.65,0.03,Regular Air,-71.254,6.81,5.48,Ed Ludwig,Utah,84001,West,Consumer,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Small Box,0.37,1/1/11
17735,12/27/10,Low,28,101.19,0.06,Regular Air,32.47,3.78,0.71,Ed Ludwig,Utah,84001,West,Consumer,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,1/1/11
17764,3/2/08,Low,27,644.4,0.04,Regular Air,-97.28,22.84,16.87,Don Miller,Mass,2054,East,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.39,3/2/08
17765,3/1/10,Not Specified,36,79.02,0.08,Regular Air,-192.6825,2.16,6.05,Dennis Kane,North Carolina,28633,South,Small Business,Office Supplies,Binders and Binder Accessories,Peel & Stick Add-On Corner Pockets,Small Box,0.37,3/1/10
17795,9/16/07,Medium,1,17.62,0.06,Regular Air,-15.92,11.33,6.12,Troy Staebel,North Carolina,27006,South,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Medium Box,0.42,9/18/07
17797,12/25/10,Low,10,1077.28,0,Delivery Truck,-486.12,100.98,57.38,Vivek Grady,Utah,84791,West,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,0.78,12/27/10
17797,12/25/10,Low,16,61.52,0.02,Regular Air,-8.89,3.69,2.5,Vivek Grady,Utah,84791,West,Home Office,Office Supplies,Envelopes,Colored Envelopes,Small Box,0.39,12/29/10
17799,3/7/11,Medium,8,149.51,0.02,Regular Air,-31.11,16.98,12.39,Darren Budd,Texas,73301,Central,Consumer,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,Small Box,0.35,3/9/11
17825,6/29/08,Not Specified,26,981.9,0.06,Regular Air,11.38,37.76,12.9,Larry Hughes,Delaware,19885,East,Home Office,Office Supplies,Storage & Organization,"Companion Letter/Legal File, Black",Small Box,0.57,7/2/08
17826,12/15/10,High,18,78.93,0.04,Regular Air,-88.6075,3.89,7.01,Michelle Arnett,Michigan,49971,Central,Home Office,Office Supplies,Binders and Binder Accessories,Avery Binder Labels,Small Box,0.37,12/16/10
17831,4/11/11,Critical,34,239.3,0.06,Regular Air,41.31,6.98,2.83,Ricardo Emerson,Arizona,85071,West,Corporate,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,Small Pack,0.37,4/12/11
